Date,Week No. ,Offer Type,Country,Vendor Name,Brand Name,Device Name,Device Capacity,Price Segmnet ,Tariff Name,Tariff Type,Tariff Segment,Upfront Cost ,Stickee TMC,Corrected TMC,Device Monthly Cost ,Tariff Term,Stickee TCO,Calculated TCO,Calculated TCO TI,Total Disc.,Total Disc. TI,Effective Price ,Effective Price TI,Cash Disc. ,Phone Plan Disc. ,Rate Plan Disc. ,W.Avg TI Disc,TI (Apple),TI (Samsung),TI (Google),Total Comp Offers ,GWP,Gift Card ,Free Susbcription ,PWP,Promotional Code 
Jun 19 2023,25,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,Full Works,Data Plan,Ultra Premium,30,71,71,-,24,1734,1734,1576,0,158,1734,1419,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials 25GB,Data Plan,Premium,50,59,59,-,24,1466,1466,1285,0,181,1466,1104,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,No Frills 25GB,Data Plan,Premium,50,44,44,-,24,1106,1106,948,0,158,1106,791,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,62,62,-,24,1518,1518,1337,0,181,1518,1156,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,Full Works,Data Plan,Ultra Premium,30,55,55,-,24,1350,1350,1192,0,158,1350,1035,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,No Frills 1GB,Data Plan,Standard,120,36,36,-,24,984,984,803,0,181,984,622,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials 25GB,Data Plan,Premium,50,55,55,-,24,1370,1370,1189,0,181,1370,1008,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,64,64,-,24,1566,1566,1408,0,158,1566,1251,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12,128GB,Mid Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,20,64,64,-,24,1556,1556,1375,0,181,1556,1194,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Round iPhone 5GB,Data Plan,Standard,70,58,58,-,24,1462,1462,1281,0,181,1462,1100,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,0,49,49,-,24,1176,1176,1035,0,141,1176,894,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 11,128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,20,49,49,-,24,1196,1196,1015,0,181,1196,834,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,Essentials 1GB,Data Plan,Standard,100,39,39,-,24,1036,1036,855,0,181,1036,674,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills 25GB,Data Plan,Premium,70,72,72,-,24,1798,1798,1617,0,181,1798,1436,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,Essentials 25GB,Data Plan,Premium,50,61,39,-,24,986,986,300,528,686,458,-385,0,0,528,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,10,60,60,-,24,1450,1450,1269,0,181,1450,1088,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,10,57,57,-,24,1378,1378,1197,0,181,1378,1016,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12,128GB,Mid Segment,All Round iPhone 25GB,Data Plan,Premium,60,57,57,-,24,1428,1428,1247,0,181,1428,1066,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,Essentials 5GB,Data Plan,Standard,80,54,54,-,24,1376,1376,1195,0,181,1376,1014,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,All Rounder iPhone Unlimited,Unlimited Plan,Unlimited,30,62,62,-,24,1518,1518,1337,0,181,1518,1156,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,Essentials 25GB,Data Plan,Premium,50,53,53,-,24,1322,1322,1141,0,181,1322,960,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22+,128GB,Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,68,68,-,24,1662,1662,1504,0,158,1662,1347,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22+,128GB,Premium Segment,All Rounder 25GB,Data Plan,Premium,50,63,63,-,24,1562,1562,1404,0,158,1562,1247,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Full Works iPhone,Data Plan,Ultra Premium,30,77,77,-,24,1878,1878,1697,0,181,1878,1516,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12,128GB,Mid Segment,Essentials 1GB,Data Plan,Standard,100,49,45,-,24,1180,1180,903,96,277,1084,626,0,0,96,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,56,56,-,24,1374,1374,1193,0,181,1374,1012,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,All Round iPhone 5GB,Data Plan,Standard,100,60,60,-,24,1540,1540,1359,0,181,1540,1178,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,67,67,-,24,1638,1638,1457,0,181,1638,1276,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,No Frills 25GB,Data Plan,Premium,70,74,74,-,24,1846,1846,1688,0,158,1846,1531,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,All Round iPhone 25GB,Data Plan,Premium,30,51,51,-,24,1254,1254,1073,0,181,1254,892,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,70,66,66,-,24,1654,1654,1473,0,181,1654,1292,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,All Rounder 5GB,Data Plan,Standard,100,62,62,-,24,1588,1588,1111,336,477,1252,634,0,0,336,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,All Rounder 25GB,Data Plan,Premium,50,61,61,-,24,1514,1514,1356,0,158,1514,1199,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,59,59,-,24,1446,1446,1265,0,181,1446,1084,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,70,52,52,-,24,1318,1318,1160,0,158,1318,1003,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,57,57,-,24,1398,1398,1240,0,158,1398,1083,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,Essentials Unlimited,Unlimited Plan,Unlimited,10,48,48,-,24,1162,1162,1021,0,141,1162,880,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iSE (2022),128GB,Entry Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,10,54,54,-,24,1306,1306,1125,0,181,1306,944,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22+,128GB,Premium Segment,Essentials 5GB,Data Plan,Standard,100,54,54,-,24,1396,1396,1238,0,158,1396,1081,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials 5GB,Data Plan,Standard,50,38,30,-,24,770,770,420,192,350,578,71,0,0,192,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,No Frills 5GB,Data Plan,Standard,70,27,27,-,24,718,718,560,0,158,718,403,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,30,85,85,-,24,2070,2070,1889,0,181,2070,1708,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,No Frills 5GB,Data Plan,Standard,120,67,67,-,24,1728,1728,1570,0,158,1728,1413,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,71,45,-,24,1110,1110,328,624,782,486,-453,0,0,624,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 11,128GB,Entry Premium Segment,No Frills 1GB,Data Plan,Standard,120,36,36,-,24,984,984,803,0,181,984,622,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,0,41,41,-,24,984,984,843,0,141,984,702,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,65,65,-,24,1610,1610,1429,0,181,1610,1248,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 11,128GB,Entry Premium Segment,All Round iPhone 25GB,Data Plan,Premium,30,53,53,-,24,1302,1302,1121,0,181,1302,940,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Full Works,Data Plan,Ultra Premium,0,55,55,-,24,1320,1320,939,240,381,1080,558,0,0,240,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Full Works iPhone,Data Plan,Ultra Premium,30,77,77,-,24,1878,1878,1697,0,181,1878,1516,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,Essentials 5GB,Data Plan,Standard,80,48,48,-,24,1232,1232,1051,0,181,1232,870,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,All Rounder 25GB,Data Plan,Premium,50,83,83,-,24,2042,2042,1884,0,158,2042,1727,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,75,75,-,24,1850,1850,1669,0,181,1850,1488,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Round iPhone 25GB,Data Plan,Premium,50,69,69,-,24,1706,1706,1525,0,181,1706,1344,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,0,46,46,-,24,1104,1104,963,0,141,1104,822,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials 25GB,Data Plan,Premium,50,61,57,-,24,1418,1418,1141,96,277,1322,864,0,0,96,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,No Frills 25GB,Data Plan,Premium,90,58,58,-,24,1482,1482,1005,336,477,1146,528,0,0,336,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,71,71,-,24,1734,1734,1576,0,158,1734,1419,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22+,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,59,59,-,24,1446,1446,1288,0,158,1446,1131,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12 Mini,128GB,Mid Segment,Essentials 125GB,Data Plan,Ultra Premium,30,49,49,-,24,1206,1206,1025,0,181,1206,844,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Round iPhone 25GB,Data Plan,Premium,50,49,49,-,24,1226,1226,1045,0,181,1226,864,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Essentials 125GB,Data Plan,Ultra Premium,30,67,63,-,24,1542,1542,1265,96,277,1446,988,0,0,96,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12 Mini,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,55,55,-,24,1350,1350,1169,0,181,1350,988,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,No Frills 125GB,Data Plan,Ultra Premium,50,58,58,-,24,1442,1442,1261,0,181,1442,1080,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22+,128GB,Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,65,65,-,24,1590,1590,1432,0,158,1590,1275,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,Essentials 125GB,Data Plan,Ultra Premium,30,55,55,-,24,1350,1350,1169,0,181,1350,988,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 11,128GB,Entry Premium Segment,No Frills 5GB,Data Plan,Standard,50,41,41,-,24,1034,1034,853,0,181,1034,672,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,50,54,54,-,24,1346,1346,1188,0,158,1346,1031,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,All Rounder 5GB,Data Plan,Standard,50,36,36,-,24,914,914,756,0,158,914,599,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,0,45,45,-,24,1080,1080,699,240,381,840,318,0,0,240,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22,128GB,Mid Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,30,48,48,-,24,1182,1182,1024,0,158,1182,867,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,30,65,65,-,24,1590,1590,1409,0,181,1590,1228,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,30,71,71,-,24,1734,1734,1553,0,181,1734,1372,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12,128GB,Mid Segment,All Round iPhone 5GB,Data Plan,Standard,60,54,54,-,24,1356,1356,1175,0,181,1356,994,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 11,128GB,Entry Premium Segment,Essentials 1GB,Data Plan,Standard,100,39,39,-,24,1036,1036,855,0,181,1036,674,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,30,73,73,-,24,1782,1782,1601,0,181,1782,1420,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,59,59,-,24,1446,1446,1265,0,181,1446,1084,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,Essentials 125GB,Data Plan,Ultra Premium,10,47,47,-,24,1138,1138,997,0,141,1138,856,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,No Frills 5GB,Data Plan,Standard,70,31,31,-,24,814,814,433,240,381,574,52,0,0,240,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,All Rounder 25GB,Data Plan,Premium,30,41,41,-,24,1014,1014,873,0,141,1014,732,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,86,86,-,24,2094,2094,1936,0,158,2094,1779,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14,128GB,Mid Segment,Essentials Unlimited Max,Unlimited Plan,Unlimited,30,55,55,-,24,1350,1350,1169,0,181,1350,988,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,Full Works,Data Plan,Ultra Premium,10,81,81,-,24,1954,1954,1477,336,477,1618,1000,0,0,336,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,Z Flip4,128GB,Premium Segment,Essentials 25GB,Data Plan,Premium,50,55,55,-,24,1370,1370,1212,0,158,1370,1055,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,No Frills 1GB,Data Plan,Standard,100,30,30,-,24,820,820,439,240,381,580,58,0,0,240,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,All Round iPhone 5GB,Data Plan,Standard,100,74,74,-,24,1876,1876,1695,0,181,1876,1514,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,53,53,-,24,1322,1322,1141,0,181,1322,960,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13 Mini,128GB,Mid Segment,No Frills 1GB,Data Plan,Standard,120,42,42,-,24,1128,1128,947,0,181,1128,766,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12,128GB,Mid Segment,No Frills Unlimited,Unlimited Plan,Unlimited,40,55,55,-,24,1360,1360,1179,0,181,1360,998,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,50,50,50,-,24,1250,1250,1069,0,181,1250,888,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,All Rounder 5GB,Data Plan,Standard,50,48,48,-,24,1202,1202,1044,0,158,1202,887,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 12,128GB,Mid Segment,No Frills 1GB,Data Plan,Standard,120,42,42,-,24,1128,1128,947,0,181,1128,766,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,Essentials Unlimited,Unlimited Plan,Unlimited,30,74,68,-,24,1662,1662,1337,144,325,1518,1012,0,0,144,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,All Rounder 5GB,Data Plan,Standard,50,40,40,-,24,1010,1010,629,240,381,770,248,0,0,240,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,No Frills 125GB,Data Plan,Ultra Premium,50,62,62,-,24,1538,1538,1357,0,181,1538,1176,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,0,60,60,-,24,1440,1440,1282,0,158,1440,1125,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,Full Works,Data Plan,Ultra Premium,0,67,67,-,24,1608,1608,1450,0,158,1608,1293,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,All Rounder Unlimited,Unlimited Plan,Unlimited,0,46,46,-,24,1104,1104,946,0,158,1104,789,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7a,128GB,Entry Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,0,45,45,-,24,1080,1080,699,240,381,840,318,0,0,240,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 6a ,128GB,Entry Premium Segment,Essentials 25GB,Data Plan,Premium,30,35,35,-,24,870,870,729,0,141,870,588,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7 Pro,128GB,Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,73,73,-,24,1782,1782,1305,336,477,1446,828,0,0,336,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S23,128GB,Mid Segment,No Frills 125GB,Data Plan,Ultra Premium,50,62,62,-,24,1538,1538,1380,0,158,1538,1223,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,All Rounder 5GB,Data Plan,Standard,50,46,46,-,24,1154,1154,1013,0,141,1154,872,0,0,0,141,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro Max,128GB,Ultra Premium Segment,No Frills 5GB,Data Plan,Standard,120,65,65,-,24,1680,1680,1499,0,181,1680,1318,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,All Rounder 125GB,Data Plan,Ultra Premium,30,87,87,-,24,2118,2118,1960,0,158,2118,1803,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,All Round iPhone 25GB,Data Plan,Premium,50,65,65,-,24,1610,1610,1429,0,181,1610,1248,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,All Rounder iPhone 125GB,Data Plan,Ultra Premium,30,67,67,-,24,1638,1638,1457,0,181,1638,1276,0,0,0,181,166,229,66,102,,,102,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 13,128GB,Mid Segment,No Frills 25GB,Data Plan,Premium,70,56,56,-,24,1414,1414,1233,0,181,1414,1052,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,Full Works iPhone,Data Plan,Ultra Premium,30,89,89,-,24,2166,2166,1985,0,181,2166,1804,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14+,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,53,53,-,24,1322,1322,1141,0,181,1322,960,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,20,51,51,-,24,1244,1244,1086,0,158,1244,929,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A54,128GB,Entry Premium Segment,No Frills 5GB,Data Plan,Standard,70,39,39,-,24,1006,1006,848,0,158,1006,691,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Apple,iPhone 14 Pro,128GB,Premium Segment,No Frills Unlimited,Unlimited Plan,Unlimited,50,61,61,-,24,1514,1514,1333,0,181,1514,1152,0,0,0,181,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,A34,128GB,Entry Premium Segment,Essentials 1GB,Data Plan,Standard,80,35,29,-,24,776,776,474,144,302,632,173,0,0,144,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Samsung,S22 Ultra,128GB,Ultra Premium Segment,Full Works,Data Plan,Ultra Premium,30,99,99,-,24,2406,2406,2248,0,158,2406,2091,0,0,0,158,166,229,66,0,,,,,
Jun 19 2023,25,Tariff,gb,EE,Google,Pixel 7,128GB,Mid Segment,Full Works,Data Plan,Ultra Premium,10,61,61,-,24,1474,1474,1333,0,141,1474,1192,0,0,0,141,166,229,66,0,,,,,
